Health_Center_ID,Medicine_Name,month,hist_med_avg
18,Metformin 500mg,6,6.168674698795181
18,Metformin 500mg,7,6.275862068965517
18,Metformin 500mg,8,6.530120481927711
18,Metformin 500mg,9,5.775
18,Metformin 500mg,10,5.458823529411765
18,Metformin 500mg,11,4.0
18,Metformin 500mg,12,3.588235294117647
18,ORS Sachets,1,9.555555555555555
18,ORS Sachets,2,17.11764705882353
18,ORS Sachets,3,50.25806451612903
18,ORS Sachets,4,48.333333333333336
18,ORS Sachets,5,49.61290322580645
18,ORS Sachets,6,39.766666666666666
18,ORS Sachets,7,40.92391304347826
18,ORS Sachets,8,39.45161290322581
18,ORS Sachets,9,38.0
18,ORS Sachets,10,15.808988764044944
18,ORS Sachets,11,8.607142857142858
18,ORS Sachets,12,8.4375
18,Paracetamol 500mg,1,5.966480446927374
18,Paracetamol 500mg,2,11.017751479289942
18,Paracetamol 500mg,3,7.52542372881356
18,Paracetamol 500mg,4,8.267441860465116
18,Paracetamol 500mg,5,7.759562841530054
18,Paracetamol 500mg,6,36.888888888888886
18,Paracetamol 500mg,7,45.31147540983606
18,Paracetamol 500mg,8,44.454054054054055
18,Paracetamol 500mg,9,38.32222222222222
18,Paracetamol 500mg,10,10.627027027027028
18,Paracetamol 500mg,11,5.785714285714286
18,Paracetamol 500mg,12,6.0685714285714285
18,Vitamin D3 Supplements,1,3.223529411764706
18,Vitamin D3 Supplements,2,5.321428571428571
18,Vitamin D3 Supplements,3,3.477777777777778
18,Vitamin D3 Supplements,4,4.011904761904762
18,Vitamin D3 Supplements,5,4.032608695652174
18,Vitamin D3 Supplements,6,5.224719101123595
18,Vitamin D3 Supplements,7,5.868131868131868
18,Vitamin D3 Supplements,8,5.89247311827957
18,Vitamin D3 Supplements,9,5.233333333333333
18,Vitamin D3 Supplements,10,5.064516129032258
18,Vitamin D3 Supplements,11,2.9186046511627906
18,Vitamin D3 Supplements,12,3.0352941176470587
19,Amlodipine 5mg,1,1.3235294117647058
19,Amlodipine 5mg,2,1.509433962264151
19,Amlodipine 5mg,3,1.3617021276595744
19,Amlodipine 5mg,4,1.4871794871794872
19,Amlodipine 5mg,5,1.2244897959183674
19,Amlodipine 5mg,6,1.5961538461538463
19,Amlodipine 5mg,7,1.6440677966101696
19,Amlodipine 5mg,8,1.5238095238095237
19,Amlodipine 5mg,9,1.4313725490196079
19,Amlodipine 5mg,10,1.462962962962963
19,Amlodipine 5mg,11,1.3448275862068966
19,Amlodipine 5mg,12,1.2307692307692308
19,Amoxicillin 250mg,1,23.870967741935484
19,Amoxicillin 250mg,2,6.6923076923076925
19,Amoxicillin 250mg,3,5.6911764705882355
19,Amoxicillin 250mg,4,6.051724137931035
19,Amoxicillin 250mg,5,5.508196721311475
19,Amoxicillin 250mg,6,7.08
19,Amoxicillin 250mg,7,6.7215189873417724
19,Amoxicillin 250mg,8,6.6923076923076925
19,Amoxicillin 250mg,9,6.2727272727272725
19,Amoxicillin 250mg,10,6.7974683544303796
19,Amoxicillin 250mg,11,21.166666666666668
19,Amoxicillin 250mg,12,25.06451612903226
19,Cetirizine 10mg,1,1.5689655172413792
19,Cetirizine 10mg,2,2.4225352112676055
19,Cetirizine 10mg,3,1.6818181818181819
19,Cetirizine 10mg,4,1.8305084745762712
19,Cetirizine 10mg,5,1.8666666666666667
19,Cetirizine 10mg,6,2.064935064935065
19,Cetirizine 10mg,7,2.3026315789473686
19,Cetirizine 10mg,8,2.466666666666667
19,Cetirizine 10mg,9,2.24
19,Cetirizine 10mg,10,2.263157894736842
19,Cetirizine 10mg,11,1.6
19,Cetirizine 10mg,12,1.434782608695652
19,Cough Syrup,1,7.815217391304348
19,Cough Syrup,2,2.460526315789474
19,Cough Syrup,3,1.7164179104477613
19,Cough Syrup,4,1.8852459016393444
19,Cough Syrup,5,2.096774193548387
19,Cough Syrup,6,2.219178082191781
19,Cough Syrup,7,2.3333333333333335
19,Cough Syrup,8,2.5375
19,Cough Syrup,9,2.2028985507246377
19,Cough Syrup,10,2.25974025974026
19,Cough Syrup,11,7.011111111111111
19,Cough Syrup,12,8.21505376344086
19,Ibuprofen 400mg,1,3.2698412698412698
19,Ibuprofen 400mg,2,4.75
19,Ibuprofen 400mg,3,3.8378378378378377
19,Ibuprofen 400mg,4,3.449275362318841
19,Ibuprofen 400mg,5,3.4838709677419355
19,Ibuprofen 400mg,6,4.628571428571429
19,Ibuprofen 400mg,7,4.481012658227848
19,Ibuprofen 400mg,8,4.138888888888889
19,Ibuprofen 400mg,9,4.973684210526316
19,Ibuprofen 400mg,10,4.309859154929577
19,Ibuprofen 400mg,11,2.923076923076923
19,Ibuprofen 400mg,12,3.0
19,Metformin 500mg,1,2.473684210526316
19,Metformin 500mg,2,3.2444444444444445
19,Metformin 500mg,3,2.611111111111111
19,Metformin 500mg,4,3.0
19,Metformin 500mg,5,2.736842105263158
19,Metformin 500mg,6,3.2
19,Metformin 500mg,7,2.8727272727272726
19,Metformin 500mg,8,2.981132075471698
19,Metformin 500mg,9,2.6511627906976742
19,Metformin 500mg,10,3.169811320754717
19,Metformin 500mg,11,2.774193548387097
19,Metformin 500mg,12,2.3157894736842106
19,ORS Sachets,1,4.95
19,ORS Sachets,2,6.3088235294117645
19,ORS Sachets,3,17.57608695652174
19,ORS Sachets,4,17.166666666666668
19,ORS Sachets,5,16.858695652173914
19,ORS Sachets,6,12.606741573033707
19,ORS Sachets,7,14.372093023255815
19,ORS Sachets,8,15.391304347826088
19,ORS Sachets,9,13.685393258426966
19,ORS Sachets,10,6.608108108108108
19,ORS Sachets,11,4.764705882352941
19,ORS Sachets,12,4.6875
19,Paracetamol 500mg,1,2.811320754716981
19,Paracetamol 500mg,2,4.287671232876712
19,Paracetamol 500mg,3,3.4761904761904763
19,Paracetamol 500mg,4,3.648
19,Paracetamol 500mg,5,3.550724637681159
19,Paracetamol 500mg,6,13.888198757763975
19,Paracetamol 500mg,7,17.508982035928145
19,Paracetamol 500mg,8,15.011627906976743
19,Paracetamol 500mg,9,13.55151515151515
19,Paracetamol 500mg,10,4.3544303797468356
19,Paracetamol 500mg,11,3.2710280373831777
19,Paracetamol 500mg,12,3.072
19,Vitamin D3 Supplements,1,1.396551724137931
19,Vitamin D3 Supplements,2,2.3380281690140845
19,Vitamin D3 Supplements,3,1.6944444444444444
19,Vitamin D3 Supplements,4,1.8529411764705883
19,Vitamin D3 Supplements,5,1.8142857142857143
19,Vitamin D3 Supplements,6,2.232876712328767
19,Vitamin D3 Supplements,7,2.272727272727273
19,Vitamin D3 Supplements,8,2.12
19,Vitamin D3 Supplements,9,2.1232876712328768
19,Vitamin D3 Supplements,10,2.1265822784810124
19,Vitamin D3 Supplements,11,1.719298245614035
19,Vitamin D3 Supplements,12,1.6229508196721312
20,Amlodipine 5mg,1,1.457142857142857
20,Amlodipine 5mg,2,1.608695652173913
20,Amlodipine 5mg,3,1.3877551020408163
20,Amlodipine 5mg,4,1.205128205128205
20,Amlodipine 5mg,5,1.3191489361702127
20,Amlodipine 5mg,6,1.6181818181818182
20,Amlodipine 5mg,7,1.5483870967741935
20,Amlodipine 5mg,8,1.490909090909091
20,Amlodipine 5mg,9,1.5192307692307692
20,Amlodipine 5mg,10,1.5737704918032787
20,Amlodipine 5mg,11,1.28125
20,Amlodipine 5mg,12,1.2413793103448276
20,Amoxicillin 250mg,1,25.053763440860216
20,Amoxicillin 250mg,2,6.208333333333333
20,Amoxicillin 250mg,3,5.34375
20,Amoxicillin 250mg,4,5.237288135593221
20,Amoxicillin 250mg,5,5.217391304347826
20,Amoxicillin 250mg,6,6.0
20,Amoxicillin 250mg,7,6.686746987951807
20,Amoxicillin 250mg,8,6.6
20,Amoxicillin 250mg,9,6.531645569620253
20,Amoxicillin 250mg,10,6.7125
20,Amoxicillin 250mg,11,23.122222222222224
20,Amoxicillin 250mg,12,25.161290322580644
20,Cetirizine 10mg,1,1.8
20,Cetirizine 10mg,2,2.0704225352112675
20,Cetirizine 10mg,3,1.876923076923077
20,Cetirizine 10mg,4,1.7611940298507462
20,Cetirizine 10mg,5,2.1311475409836067
20,Cetirizine 10mg,6,2.1052631578947367
20,Cetirizine 10mg,7,2.4594594594594597
20,Cetirizine 10mg,8,2.3125
20,Cetirizine 10mg,9,2.0135135135135136
20,Cetirizine 10mg,10,1.8933333333333333
20,Cetirizine 10mg,11,1.4444444444444444
20,Cetirizine 10mg,12,1.5384615384615385
20,Cough Syrup,1,7.56989247311828
20,Cough Syrup,2,2.264705882352941
20,Cough Syrup,3,1.803030303030303
20,Cough Syrup,4,1.7878787878787878
20,Cough Syrup,5,1.7014925373134329
20,Cough Syrup,6,2.219178082191781
20,Cough Syrup,7,2.236111111111111
20,Cough Syrup,8,2.0657894736842106
20,Cough Syrup,9,2.1232876712328768
20,Cough Syrup,10,2.5476190476190474
20,Cough Syrup,11,8.044444444444444
20,Cough Syrup,12,7.376344086021505
20,Ibuprofen 400mg,1,3.106382978723404
20,Ibuprofen 400mg,2,4.112676056338028
20,Ibuprofen 400mg,3,3.945945945945946
20,Ibuprofen 400mg,4,3.8507462686567164
20,Ibuprofen 400mg,5,3.639344262295082
20,Ibuprofen 400mg,6,4.5675675675675675
20,Ibuprofen 400mg,7,4.1066666666666665
20,Ibuprofen 400mg,8,5.081081081081081
20,Ibuprofen 400mg,9,4.5675675675675675
20,Ibuprofen 400mg,10,4.8533333333333335
20,Ibuprofen 400mg,11,2.9166666666666665
20,Ibuprofen 400mg,12,3.018181818181818
20,Metformin 500mg,1,2.7567567567567566
20,Metformin 500mg,2,3.090909090909091
20,Metformin 500mg,3,2.6222222222222222
20,Metformin 500mg,4,2.730769230769231
20,Metformin 500mg,5,2.4390243902439024
20,Metformin 500mg,6,3.1666666666666665
20,Metformin 500mg,7,2.933333333333333
20,Metformin 500mg,8,3.0163934426229506
20,Metformin 500mg,9,2.9130434782608696
20,Metformin 500mg,10,2.909090909090909
20,Metformin 500mg,11,2.3333333333333335
20,Metformin 500mg,12,2.625
20,ORS Sachets,1,4.9655172413793105
20,ORS Sachets,2,6.211267605633803
20,ORS Sachets,3,15.423913043478262
20,ORS Sachets,4,17.797752808988765
20,ORS Sachets,5,16.806451612903224
20,ORS Sachets,6,13.602272727272727
20,ORS Sachets,7,13.329545454545455
20,ORS Sachets,8,14.561797752808989
20,ORS Sachets,9,14.337209302325581
20,ORS Sachets,10,6.7894736842105265
20,ORS Sachets,11,5.089285714285714
20,ORS Sachets,12,4.75
20,Paracetamol 500mg,1,3.256637168141593
20,Paracetamol 500mg,2,4.529411764705882
20,Paracetamol 500mg,3,4.0
20,Paracetamol 500mg,4,3.716666666666667
20,Paracetamol 500mg,5,3.4326241134751774
20,Paracetamol 500mg,6,13.353293413173652
20,Paracetamol 500mg,7,17.006060606060608
20,Paracetamol 500mg,8,16.666666666666668
20,Paracetamol 500mg,9,14.208588957055214
20,Paracetamol 500mg,10,4.3624161073825505
20,Paracetamol 500mg,11,3.43859649122807
20,Paracetamol 500mg,12,3.0654205607476634
20,Vitamin D3 Supplements,1,1.546875
20,Vitamin D3 Supplements,2,1.9027777777777777
20,Vitamin D3 Supplements,3,1.7571428571428571
20,Vitamin D3 Supplements,4,1.7121212121212122
20,Vitamin D3 Supplements,5,1.7361111111111112
20,Vitamin D3 Supplements,6,2.0
20,Vitamin D3 Supplements,7,2.324324324324324
20,Vitamin D3 Supplements,8,2.1470588235294117
20,Vitamin D3 Supplements,9,2.210526315789474
20,Vitamin D3 Supplements,10,2.210526315789474
20,Vitamin D3 Supplements,11,1.9636363636363636
20,Vitamin D3 Supplements,12,1.5
21,Amlodipine 5mg,1,1.8356164383561644
21,Amlodipine 5mg,2,2.763157894736842
21,Amlodipine 5mg,3,2.207317073170732
21,Amlodipine 5mg,4,2.2987012987012987
21,Amlodipine 5mg,5,2.408450704225352
21,Amlodipine 5mg,6,3.15
21,Amlodipine 5mg,7,3.0114942528735633
21,Amlodipine 5mg,8,2.9876543209876543
21,Amlodipine 5mg,9,2.857142857142857
21,Amlodipine 5mg,10,2.8068181818181817
21,Amlodipine 5mg,11,2.0
21,Amlodipine 5mg,12,1.917808219178082
21,Amoxicillin 250mg,1,67.6774193548387
21,Amoxicillin 250mg,2,15.564705882352941
21,Amoxicillin 250mg,3,11.282608695652174
21,Amoxicillin 250mg,4,12.206896551724139
21,Amoxicillin 250mg,5,10.933333333333334
21,Amoxicillin 250mg,6,15.50561797752809
21,Amoxicillin 250mg,7,16.82608695652174
21,Amoxicillin 250mg,8,17.193548387096776
21,Amoxicillin 250mg,9,15.910112359550562
21,Amoxicillin 250mg,10,15.451612903225806
21,Amoxicillin 250mg,11,66.86666666666666
21,Amoxicillin 250mg,12,63.483870967741936
21,Cetirizine 10mg,1,3.0232558139534884
21,Cetirizine 10mg,2,5.301204819277109
21,Cetirizine 10mg,3,4.144444444444445
21,Cetirizine 10mg,4,3.4069767441860463
21,Cetirizine 10mg,5,3.923076923076923
21,Cetirizine 10mg,6,4.855555555555555
21,Cetirizine 10mg,7,5.217391304347826
21,Cetirizine 10mg,8,5.010989010989011
21,Cetirizine 10mg,9,5.202247191011236
21,Cetirizine 10mg,10,5.78494623655914
21,Cetirizine 10mg,11,3.0
21,Cetirizine 10mg,12,2.897727272727273
21,Cough Syrup,1,23.365591397849464
21,Cough Syrup,2,5.129411764705883
21,Cough Syrup,3,4.032608695652174
21,Cough Syrup,4,3.8555555555555556
21,Cough Syrup,5,3.597826086956522
21,Cough Syrup,6,5.269662921348314
21,Cough Syrup,7,5.3076923076923075
21,Cough Syrup,8,5.204301075268817
21,Cough Syrup,9,5.111111111111111
21,Cough Syrup,10,5.451612903225806
21,Cough Syrup,11,22.122222222222224
21,Cough Syrup,12,22.27956989247312
21,Ibuprofen 400mg,1,6.112359550561798
21,Ibuprofen 400mg,2,10.261904761904763
21,Ibuprofen 400mg,3,7.078651685393258
21,Ibuprofen 400mg,4,7.886363636363637
21,Ibuprofen 400mg,5,8.0
21,Ibuprofen 400mg,6,10.311111111111112
21,Ibuprofen 400mg,7,10.263736263736265
21,Ibuprofen 400mg,8,10.494623655913978
21,Ibuprofen 400mg,9,9.932584269662922
21,Ibuprofen 400mg,10,9.935483870967742
21,Ibuprofen 400mg,11,5.879518072289157
21,Ibuprofen 400mg,12,5.534883720930233
21,Metformin 500mg,1,4.164383561643835
21,Metformin 500mg,2,5.7
21,Metformin 500mg,3,4.363636363636363
21,Metformin 500mg,4,4.597402597402597
21,Metformin 500mg,5,4.888888888888889
21,Metformin 500mg,6,5.246753246753247
21,Metformin 500mg,7,5.883720930232558
21,Metformin 500mg,8,5.670588235294118
21,Metformin 500mg,9,5.658536585365853
21,Metformin 500mg,10,5.45679012345679
21,Metformin 500mg,11,3.8260869565217392
21,Metformin 500mg,12,3.46875
21,ORS Sachets,1,10.247191011235955
21,ORS Sachets,2,12.928571428571429
21,ORS Sachets,3,53.16129032258065
21,ORS Sachets,4,54.733333333333334
21,ORS Sachets,5,50.935483870967744
21,ORS Sachets,6,39.266666666666666
21,ORS Sachets,7,40.66304347826087
21,ORS Sachets,8,37.806451612903224
21,ORS Sachets,9,38.833333333333336
21,ORS Sachets,10,15.32258064516129
21,ORS Sachets,11,7.939024390243903
21,ORS Sachets,12,8.373626373626374
21,Paracetamol 500mg,1,6.297142857142857
21,Paracetamol 500mg,2,9.834319526627219
21,Paracetamol 500mg,3,7.762711864406779
21,Paracetamol 500mg,4,8.068181818181818
21,Paracetamol 500mg,5,8.225988700564972
21,Paracetamol 500mg,6,36.89887640449438
21,Paracetamol 500mg,7,45.362637362637365
21,Paracetamol 500mg,8,41.30107526881721
21,Paracetamol 500mg,9,38.1
21,Paracetamol 500mg,10,10.91891891891892
21,Paracetamol 500mg,11,6.349397590361446
21,Paracetamol 500mg,12,6.03680981595092
21,Vitamin D3 Supplements,1,3.0348837209302326
21,Vitamin D3 Supplements,2,4.7682926829268295
21,Vitamin D3 Supplements,3,3.9565217391304346
21,Vitamin D3 Supplements,4,4.130952380952381
21,Vitamin D3 Supplements,5,3.5934065934065935
21,Vitamin D3 Supplements,6,5.218390804597701
21,Vitamin D3 Supplements,7,5.282608695652174
21,Vitamin D3 Supplements,8,5.188888888888889
21,Vitamin D3 Supplements,9,5.224719101123595
21,Vitamin D3 Supplements,10,5.451612903225806
21,Vitamin D3 Supplements,11,3.1341463414634148
21,Vitamin D3 Supplements,12,2.847058823529412
22,Amlodipine 5mg,1,1.4166666666666667
22,Amlodipine 5mg,2,1.5526315789473684
22,Amlodipine 5mg,3,1.3076923076923077
22,Amlodipine 5mg,4,1.5
22,Amlodipine 5mg,5,1.3863636363636365
22,Amlodipine 5mg,6,1.7058823529411764
22,Amlodipine 5mg,7,1.490909090909091
22,Amlodipine 5mg,8,1.6545454545454545
22,Amlodipine 5mg,9,1.4736842105263157
22,Amlodipine 5mg,10,1.6851851851851851
22,Amlodipine 5mg,11,1.2666666666666666
22,Amlodipine 5mg,12,1.3448275862068966
22,Amoxicillin 250mg,1,22.247311827956988
22,Amoxicillin 250mg,2,5.957746478873239
22,Amoxicillin 250mg,3,5.27027027027027
22,Amoxicillin 250mg,4,5.016393442622951
22,Amoxicillin 250mg,5,5.478260869565218
22,Amoxicillin 250mg,6,6.96
22,Amoxicillin 250mg,7,6.364864864864865
22,Amoxicillin 250mg,8,7.148148148148148
22,Amoxicillin 250mg,9,6.573529411764706
22,Amoxicillin 250mg,10,6.730769230769231
22,Amoxicillin 250mg,11,22.95505617977528
22,Amoxicillin 250mg,12,25.483870967741936
22,Cetirizine 10mg,1,1.7843137254901962
22,Cetirizine 10mg,2,2.0945945945945947
22,Cetirizine 10mg,3,2.0
22,Cetirizine 10mg,4,1.8307692307692307
22,Cetirizine 10mg,5,1.8194444444444444
22,Cetirizine 10mg,6,2.2162162162162162
22,Cetirizine 10mg,7,2.2857142857142856
22,Cetirizine 10mg,8,2.185185185185185
22,Cetirizine 10mg,9,1.8666666666666667
22,Cetirizine 10mg,10,2.3048780487804876
22,Cetirizine 10mg,11,1.85
22,Cetirizine 10mg,12,1.6774193548387097
22,Cough Syrup,1,7.56989247311828
22,Cough Syrup,2,2.136986301369863
22,Cough Syrup,3,1.6451612903225807
22,Cough Syrup,4,1.7971014492753623
22,Cough Syrup,5,2.1044776119402986
22,Cough Syrup,6,2.211267605633803
22,Cough Syrup,7,2.1447368421052633
22,Cough Syrup,8,2.3846153846153846
22,Cough Syrup,9,2.0428571428571427
22,Cough Syrup,10,2.4266666666666667
22,Cough Syrup,11,7.222222222222222
22,Cough Syrup,12,8.150537634408602
22,Ibuprofen 400mg,1,2.8679245283018866
22,Ibuprofen 400mg,2,3.9714285714285715
22,Ibuprofen 400mg,3,3.793103448275862
22,Ibuprofen 400mg,4,4.231884057971015
22,Ibuprofen 400mg,5,3.9682539682539684
22,Ibuprofen 400mg,6,4.253164556962025
22,Ibuprofen 400mg,7,4.194444444444445
22,Ibuprofen 400mg,8,4.421052631578948
22,Ibuprofen 400mg,9,4.028169014084507
22,Ibuprofen 400mg,10,4.476190476190476
22,Ibuprofen 400mg,11,3.3461538461538463
22,Ibuprofen 400mg,12,3.44
22,Metformin 500mg,1,2.5128205128205128
22,Metformin 500mg,2,3.018867924528302
22,Metformin 500mg,3,2.5714285714285716
22,Metformin 500mg,4,2.45
22,Metformin 500mg,5,2.8085106382978724
22,Metformin 500mg,6,2.943396226415094
22,Metformin 500mg,7,2.9019607843137254
22,Metformin 500mg,8,3.4444444444444446
22,Metformin 500mg,9,3.0869565217391304
22,Metformin 500mg,10,2.8333333333333335
22,Metformin 500mg,11,2.3636363636363638
22,Metformin 500mg,12,2.5806451612903225
22,ORS Sachets,1,4.5625
22,ORS Sachets,2,5.957142857142857
22,ORS Sachets,3,17.054347826086957
22,ORS Sachets,4,17.633333333333333
22,ORS Sachets,5,17.315217391304348
22,ORS Sachets,6,14.866666666666667
22,ORS Sachets,7,13.07865168539326
22,ORS Sachets,8,14.566666666666666
22,ORS Sachets,9,14.172413793103448
22,ORS Sachets,10,7.148148148148148
22,ORS Sachets,11,4.3584905660377355
22,ORS Sachets,12,4.086206896551724
22,Paracetamol 500mg,1,3.219047619047619
22,Paracetamol 500mg,2,4.464788732394366
22,Paracetamol 500mg,3,3.6204379562043796
22,Paracetamol 500mg,4,3.873015873015873
22,Paracetamol 500mg,5,3.6666666666666665
22,Paracetamol 500mg,6,14.822085889570552
22,Paracetamol 500mg,7,16.853658536585368
22,Paracetamol 500mg,8,16.232558139534884
22,Paracetamol 500mg,9,14.1625
22,Paracetamol 500mg,10,4.408163265306122
22,Paracetamol 500mg,11,3.0185185185185186
22,Paracetamol 500mg,12,3.0458715596330275
22,Vitamin D3 Supplements,1,1.46
22,Vitamin D3 Supplements,2,2.2153846153846155
22,Vitamin D3 Supplements,3,1.8169014084507042
22,Vitamin D3 Supplements,4,1.9589041095890412
22,Vitamin D3 Supplements,5,1.7916666666666667
22,Vitamin D3 Supplements,6,2.2278481012658227
22,Vitamin D3 Supplements,7,2.287671232876712
22,Vitamin D3 Supplements,8,2.2911392405063293
22,Vitamin D3 Supplements,9,1.9848484848484849
22,Vitamin D3 Supplements,10,2.269230769230769
22,Vitamin D3 Supplements,11,1.5
22,Vitamin D3 Supplements,12,1.4901960784313726
23,Amlodipine 5mg,1,1.3636363636363635
23,Amlodipine 5mg,2,1.6
23,Amlodipine 5mg,3,1.3877551020408163
23,Amlodipine 5mg,4,1.4565217391304348
23,Amlodipine 5mg,5,1.3611111111111112
23,Amlodipine 5mg,6,1.4509803921568627
23,Amlodipine 5mg,7,1.5357142857142858
23,Amlodipine 5mg,8,1.3442622950819672
23,Amlodipine 5mg,9,1.6111111111111112
23,Amlodipine 5mg,10,1.588235294117647
23,Amlodipine 5mg,11,1.3611111111111112
23,Amlodipine 5mg,12,1.1818181818181819
23,Amoxicillin 250mg,1,24.129032258064516
23,Amoxicillin 250mg,2,6.485294117647059
23,Amoxicillin 250mg,3,5.577464788732394
23,Amoxicillin 250mg,4,5.6521739130434785
23,Amoxicillin 250mg,5,5.666666666666667
23,Amoxicillin 250mg,6,6.380281690140845
23,Amoxicillin 250mg,7,7.444444444444445
23,Amoxicillin 250mg,8,8.024096385542169
23,Amoxicillin 250mg,9,6.328767123287672
23,Amoxicillin 250mg,10,6.225
23,Amoxicillin 250mg,11,23.22222222222222
23,Amoxicillin 250mg,12,23.29032258064516
23,Cetirizine 10mg,1,1.4545454545454546
23,Cetirizine 10mg,2,2.1095890410958904
23,Cetirizine 10mg,3,1.6388888888888888
23,Cetirizine 10mg,4,1.9393939393939394
23,Cetirizine 10mg,5,1.8153846153846154
23,Cetirizine 10mg,6,2.1733333333333333
23,Cetirizine 10mg,7,2.0547945205479454
23,Cetirizine 10mg,8,2.191780821917808
23,Cetirizine 10mg,9,2.2253521126760565
23,Cetirizine 10mg,10,2.0135135135135136
23,Cetirizine 10mg,11,1.4074074074074074
23,Cetirizine 10mg,12,1.849056603773585
23,Cough Syrup,1,7.771739130434782
23,Cough Syrup,2,2.2266666666666666
23,Cough Syrup,3,1.7666666666666666
23,Cough Syrup,4,1.8852459016393444
23,Cough Syrup,5,1.917808219178082
23,Cough Syrup,6,1.8918918918918919
23,Cough Syrup,7,2.272727272727273
23,Cough Syrup,8,2.0422535211267605
23,Cough Syrup,9,2.24
23,Cough Syrup,10,2.445945945945946
23,Cough Syrup,11,7.888888888888889
23,Cough Syrup,12,7.591397849462366
23,Ibuprofen 400mg,1,2.892857142857143
23,Ibuprofen 400mg,2,4.628571428571429
23,Ibuprofen 400mg,3,4.028169014084507
23,Ibuprofen 400mg,4,3.5873015873015874
23,Ibuprofen 400mg,5,3.4375
23,Ibuprofen 400mg,6,4.108108108108108
23,Ibuprofen 400mg,7,4.363636363636363
23,Ibuprofen 400mg,8,4.9393939393939394
23,Ibuprofen 400mg,9,4.45945945945946
23,Ibuprofen 400mg,10,4.554216867469879
23,Ibuprofen 400mg,11,3.2280701754385963
23,Ibuprofen 400mg,12,3.473684210526316
23,Metformin 500mg,1,2.6666666666666665
23,Metformin 500mg,2,3.0980392156862746
23,Metformin 500mg,3,2.5714285714285716
23,Metformin 500mg,4,2.6363636363636362
23,Metformin 500mg,5,2.5
23,Metformin 500mg,6,2.981132075471698
23,Metformin 500mg,7,3.142857142857143
23,Metformin 500mg,8,3.4237288135593222
23,Metformin 500mg,9,3.111111111111111
23,Metformin 500mg,10,3.1020408163265305
23,Metformin 500mg,11,2.210526315789474
23,Metformin 500mg,12,2.75
23,ORS Sachets,1,4.631578947368421
23,ORS Sachets,2,6.657534246575342
23,ORS Sachets,3,17.347826086956523
23,ORS Sachets,4,18.433333333333334
23,ORS Sachets,5,18.945652173913043
23,ORS Sachets,6,12.882352941176471
23,ORS Sachets,7,13.648351648351648
23,ORS Sachets,8,13.417582417582418
23,ORS Sachets,9,14.284090909090908
23,ORS Sachets,10,6.225
23,ORS Sachets,11,4.631578947368421
23,ORS Sachets,12,4.660714285714286
23,Paracetamol 500mg,1,3.0508474576271185
23,Paracetamol 500mg,2,4.294117647058823
23,Paracetamol 500mg,3,3.504
23,Paracetamol 500mg,4,3.449275362318841
23,Paracetamol 500mg,5,3.5538461538461537
23,Paracetamol 500mg,6,12.550898203592814
23,Paracetamol 500mg,7,17.797619047619047
23,Paracetamol 500mg,8,16.706586826347305
23,Paracetamol 500mg,9,14.753086419753087
23,Paracetamol 500mg,10,4.2784810126582276
23,Paracetamol 500mg,11,3.3333333333333335
23,Paracetamol 500mg,12,3.061946902654867
23,Vitamin D3 Supplements,1,1.6610169491525424
23,Vitamin D3 Supplements,2,2.536231884057971
23,Vitamin D3 Supplements,3,1.881578947368421
23,Vitamin D3 Supplements,4,1.6615384615384616
23,Vitamin D3 Supplements,5,1.8428571428571427
23,Vitamin D3 Supplements,6,2.196969696969697
23,Vitamin D3 Supplements,7,2.5675675675675675
23,Vitamin D3 Supplements,8,2.1690140845070425
23,Vitamin D3 Supplements,9,2.276315789473684
23,Vitamin D3 Supplements,10,2.282051282051282
23,Vitamin D3 Supplements,11,1.8297872340425532
23,Vitamin D3 Supplements,12,1.6825396825396826
24,Amlodipine 5mg,1,1.90625
24,Amlodipine 5mg,2,2.8974358974358974
24,Amlodipine 5mg,3,2.391891891891892
24,Amlodipine 5mg,4,2.1486486486486487
24,Amlodipine 5mg,5,2.155844155844156
24,Amlodipine 5mg,6,2.7023809523809526
24,Amlodipine 5mg,7,2.9523809523809526
24,Amlodipine 5mg,8,2.7471264367816093
24,Amlodipine 5mg,9,2.7976190476190474
24,Amlodipine 5mg,10,3.0
24,Amlodipine 5mg,11,2.029850746268657
24,Amlodipine 5mg,12,1.8529411764705883
24,Amoxicillin 250mg,1,70.29032258064517
24,Amoxicillin 250mg,2,15.458823529411765
24,Amoxicillin 250mg,3,12.35483870967742
24,Amoxicillin 250mg,4,12.275862068965518
24,Amoxicillin 250mg,5,10.351648351648352
24,Amoxicillin 250mg,6,15.134831460674157
24,Amoxicillin 250mg,7,16.133333333333333
24,Amoxicillin 250mg,8,15.387096774193548
24,Amoxicillin 250mg,9,16.213483146067414
24,Amoxicillin 250mg,10,16.27173913043478
24,Amoxicillin 250mg,11,67.8
24,Amoxicillin 250mg,12,67.38709677419355
24,Cetirizine 10mg,1,2.941860465116279
24,Cetirizine 10mg,2,4.764705882352941
24,Cetirizine 10mg,3,3.465909090909091
24,Cetirizine 10mg,4,4.048192771084337
24,Cetirizine 10mg,5,3.652173913043478
24,Cetirizine 10mg,6,5.366666666666666
24,Cetirizine 10mg,7,5.608695652173913
24,Cetirizine 10mg,8,5.163043478260869
24,Cetirizine 10mg,9,5.555555555555555
24,Cetirizine 10mg,10,5.129032258064516
24,Cetirizine 10mg,11,3.235294117647059
